fpr,tpr
0.132585,0.526190
0.132775,0.526190
0.132966,0.526190
0.133156,0.526190
0.133346,0.526190
0.133536,0.526190
0.133726,0.526190
0.133917,0.526190
0.134107,0.526190
0.134297,0.526190
0.134297,0.526984
0.134487,0.526984
0.134678,0.526984
0.134868,0.526984
0.135058,0.526984
0.135248,0.526984
0.135248,0.527778
0.135438,0.527778
0.135629,0.527778
0.135629,0.528571
0.135819,0.528571
0.136009,0.528571
0.136199,0.528571
0.136390,0.528571
0.136580,0.528571
0.136770,0.528571
0.136960,0.528571
0.137150,0.528571
0.137341,0.528571
0.137531,0.528571
0.137721,0.528571
0.137721,0.529365
0.137721,0.530159
0.137911,0.530159
